StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q16,Q17,Q14,Q18,Q3_NPS_GROUP,Q3,Q4,Q13,Q5,Q6,Q9,Q19,Q15,Q10,Q20,Q11,Q8_1,Q8_2,Q16,sub,sona
2024-12-07 18:26:53,2024-12-07 18:28:08,IP Address,151.202.182.5,100,74,True,2024-12-07 18:28:08,R_3N4g2tKmdU9pOmb,,,,,40.7126,-74.0066,anonymous,EN,20,Female,SONA for course credit,,Spanish,,Detractor,0,0,,No,,,No,,No,,in ear headphones,Strongly Agree,Agree,Agree,BPB0031,48001
2024-12-07 21:59:56,2024-12-07 22:02:18,IP Address,216.165.95.150,100,141,True,2024-12-07 22:02:19,R_6Bid330PbXAvNDP,,,,,40.7359,-73.9904,anonymous,EN,20,Male,SONA for course credit,,Other (please specify below):,Chinese,Detractor,0,0,,No,,,Yes,"""zi zi"" Sound",Yes,"The time of ""zizi""",studio monitors,Strongly Agree,Strongly Agree,Agree,BPB0035,47550
2024-12-07 22:31:11,2024-12-07 22:32:29,IP Address,70.23.37.226,100,78,True,2024-12-07 22:32:30,R_3kIhvoSuATVh8za,,,,,40.7429,-73.9392,anonymous,EN,21,Male,SONA for course credit,,Other (please specify below):,Chinese,Detractor,5,4-5,,"Yes, but not so well",piano,just listen,Yes,"the key change ",No,,in-ear,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,BPB0034,47304
2024-12-07 23:09:17,2024-12-07 23:10:50,IP Address,216.165.95.182,100,93,True,2024-12-07 23:10:50,R_3aIDtevpSKdyRs7,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,2,0,,No,,,No,,,,,Agree,Agree,Agree,BPB0033,47642
2024-12-07 23:11:46,2024-12-07 23:13:52,IP Address,47.230.51.178,100,125,True,2024-12-07 23:13:53,R_6eJ9qlPOdd6mpk5,,,,,40.726,-73.848,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Chinese,Detractor,4,4-5,6-10,"Yes, but not so well",Piano,Level 6,No,,No,,in-ear headphone,Agree,Agree,Agree,BPB0036,47510
2024-12-08 02:24:19,2024-12-08 02:26:17,IP Address,216.165.95.183,100,118,True,2024-12-08 02:26:17,R_1CeidwYb2jA8KFz,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Korean,Passive,7,6-8,8,"Yes, I am near professional",violin,rhythm,Yes,"There were time when the note got high ",No,,"Airpod ",Agree,Agree,Agree,BPB0039,48057
2024-12-08 04:06:25,2024-12-08 04:07:39,IP Address,216.165.95.186,100,73,True,2024-12-08 04:07:39,R_5qArJrOCtXD7ilr,,,,,40.7359,-73.9904,anonymous,EN,18,Female,SONA for course credit,,Other (please specify below):,chinese,Detractor,0,0,,No,,none,No,,No,,in-ear,Disagree,Agree,Agree,BPB0040,47548
2024-12-08 04:18:27,2024-12-08 04:21:59,IP Address,216.165.95.132,100,211,True,2024-12-08 04:21:59,R_5QW2jgFB60hUCs3,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,2,6-8,10-18,"Yes, I do alright","Violin, Viola",feeling,Yes,different notes,No,,"over the ear headphones, razer kraken cat headphones",Strongly Agree,Agree,Agree,BPB0041,47581
2024-12-08 08:52:42,2024-12-08 08:54:38,IP Address,216.165.95.172,100,116,True,2024-12-08 08:54:38,R_6gIm0fDXO8xkmAa,,,,,40.7359,-73.9904,anonymous,EN,18,Male,SONA for course credit,,English,,Detractor,2,0,,No,None,How it sounds,No,,,,Headphones,Agree,Agree,Agree,BPB0010,47844
2024-12-08 11:45:07,2024-12-08 11:46:53,IP Address,216.165.95.190,100,105,True,2024-12-08 11:46:53,R_7NOm4WsAK0XLxnM,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Promoter,10,9+,5-19,"Yes, I am near professional","violin, piano",couting how many notes and singing the original melody while the other options were playing,No,,No,,over the ear headphones bose brand,Strongly Agree,Agree,Agree,BPB0043,48067
2024-12-08 12:25:36,2024-12-08 12:28:23,IP Address,216.165.95.181,100,167,True,2024-12-08 12:28:24,R_6KiHAEjh4gf95K9,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,2,2-3,6-7,"Yes, but not so well",piano,tones and beats,Yes,I heard different pitches,Yes,2/3,headphones,Agree,Agree,Agree,BPB0042,47798
2024-12-08 16:48:53,2024-12-08 16:50:01,IP Address,216.165.95.144,100,68,True,2024-12-08 16:50:02,R_55HE0WTbYo8CfV3,,,,,40.7359,-73.9904,anonymous,EN,20,Male,SONA for course credit,,English,,Detractor,5,2-3,8-11,"Yes, but not so well","piano ",patterns,Yes,keys were slightly different,No,,"I used noise cancelling earbuds ",Agree,Neither Agree nor Disagree,Agree,BPB0047,47053
2024-12-08 17:32:26,2024-12-08 17:33:40,IP Address,216.165.95.157,100,74,True,2024-12-08 17:33:40,R_1bklUMWOWoIJUVb,,,,,40.7359,-73.9904,anonymous,EN,20,Male,SONA for course credit,,English,,Passive,7,9+,4-20,"Yes, I do alright",Piano,Look for difference in notes. Also instinctual,No,,No,,In ear headphones.,Strongly Agree,Agree,Agree,BPB0049,46360
2024-12-08 19:52:58,2024-12-08 19:55:05,IP Address,71.125.194.68,100,127,True,2024-12-08 19:55:06,R_12tcrThcVLoRT9e,,,,,40.7428,-73.9712,anonymous,EN,19,Male,SONA for course credit,,English,,Passive,7,4-5,10-14,"Yes, I do alright",clarinet,noticing length and outlying pitches,Yes,some notes were significantly higher,No,,in ear,Strongly Agree,Agree,Agree,BPB0054,48013
2024-12-08 22:19:16,2024-12-08 22:20:48,IP Address,69.125.161.109,100,92,True,2024-12-08 22:20:49,R_1onHz2tDbGCoRDo,,,,,40.6598,-73.6371,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,5,1,8,"Yes, but not so well","violin, guitar","notice note changes in the melodies ",Yes,"Note changes were obvious in the melodies ",No,n/a,"yes, over-the-ear headphones (apple airpods pro max)",Agree,Disagree,Agree,BPB0057,48047
2024-12-08 22:38:59,2024-12-08 22:41:27,IP Address,71.255.62.160,100,148,True,2024-12-08 22:41:27,R_1d9gvnfrpmekcxz,,,,,40.694,-73.9901,anonymous,EN,20,Male,SONA for course credit,,English,,Detractor,1,1,8-10,No,,I tried to focus on rhythm and pitch as focusing on individual notes was too overwhelming,Yes,"Notes that are more sudden stand out to me greater, and thus were often used to discriminate at a higher rate",No,,In-ear Airpod pros,Strongly Agree,Strongly Agree,Agree,BPB0058,47872
2024-12-08 22:54:52,2024-12-08 22:57:04,IP Address,71.105.247.13,100,132,True,2024-12-08 22:57:05,R_1eGHsbrH3N3lW01,,,,,40.7429,-73.9392,anonymous,EN,23,Female,SONA for course credit,,Other (please specify below):,Chinese,Detractor,3,1,8,"Yes, I do alright",piano gitar,,No,,No,,headphones,Strongly Agree,Disagree,Agree,BPB0055,48034
2024-12-09 00:02:53,2024-12-09 00:07:50,IP Address,216.165.95.190,100,297,True,2024-12-09 00:07:51,R_5qCYpNvXUY56vCS,,,,,40.7359,-73.9904,anonymous,EN,20,Female,SONA for course credit,,English,,Passive,8,4-5,12-17 years old,"Yes, I do alright",Cello,"Follow the tune as if you had to replicate it, like when you learn music by ear.",Yes,"Sometimes it was very clear when a wrong note was played, but harder to tell if a few notes changed slightly in tone.",No,,"I used my Studio Beats (newest ones, over the ear large headphones) to listen to the melodies. ",Strongly Agree,Agree,Agree,BPB0059,48234
2024-12-09 12:55:43,2024-12-09 12:57:33,IP Address,216.165.95.164,100,109,True,2024-12-09 12:57:33,R_1kbKTyQ03qalIRx,,,,,40.7359,-73.9904,anonymous,EN,21,Female,SONA for course credit,,English,,Detractor,4,4-5,10-15,"Yes, but not so well","violen, piano, flute ",n/a,No,n/a,No,n/a,in-ear,Strongly Agree,Neither Agree nor Disagree,Agree,BPA0006,46885
2024-12-09 14:01:06,2024-12-09 14:02:27,IP Address,148.75.213.208,100,80,True,2024-12-09 14:02:27,R_5RGnK04fiPX7R2F,,,,,40.6877,-73.9267,anonymous,EN,21,Male,SONA for course credit,,English,,Detractor,5,0,,No,,just tried to mentally hum along,No,,No,,over the ear,Strongly Agree,Neither Agree nor Disagree,Agree,BPA0007,44831
2024-12-09 14:38:51,2024-12-09 14:40:42,IP Address,216.165.95.142,100,111,True,2024-12-09 14:40:43,R_3xP1zwsovuMzwh4,,,,,40.7359,-73.9904,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,4,6-8,10-16,"Yes, I do alright","Piano, guitar, drum",I just went off my memory and gut feeling,Yes,I paid attention to specific patterns in ascending or descending scales,No,,headphones (in-ear),Strongly Agree,Disagree,Agree,BPA0008,48228
2024-12-09 15:26:35,2024-12-09 15:30:57,IP Address,47.230.209.153,100,261,True,2024-12-09 15:30:58,R_5lxncQwj9vwGO2O,,,,,40.7359,-73.9904,anonymous,EN,18,Male,SONA for course credit,,English,,Detractor,2,0,,No,,"comparing the test melody to the first option and seeing if there differences between them, if they do I use option 2 to see if it repairs the difference or if option 2 is just different itself from test melody.",Yes,some melodies had more distinct changes in sound like much higher pitch or lower,No,,in ear headphones,Agree,Strongly Agree,Agree,BPA0010,45917
2024-12-09 17:30:59,2024-12-09 17:34:33,IP Address,216.165.95.190,100,214,True,2024-12-09 17:34:34,R_5nUBht6Sbig6NLr,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Mandarine Chinese,Detractor,1,0,,No,,The differences in tone,Yes,Sometimes there is a insertion of note or a change in tone,No,,"In-ear, with a wire, not over head",Strongly Agree,Disagree,Agree,BPA0011,47519
2024-12-09 20:11:50,2024-12-09 20:14:32,IP Address,108.41.206.88,100,162,True,2024-12-09 20:14:33,R_7AQdBBy2lEQYLw3,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,6,2-3,7-9 years old,"Yes, but not so well","Piano, guitar","Listen for dissonance, different runs, different patterns",Yes,"Changes in notes, patterns, runs",Yes,"I discovered the changes were different - different notes, runs, etc.",Studio monitor,Strongly Agree,Strongly Agree,Agree,BPA0014,47832
2024-12-09 21:05:57,2024-12-09 21:09:33,IP Address,47.17.169.142,100,215,True,2024-12-09 21:09:34,R_10RlDNPLBb9937H,,,,,40.852,-74.2842,anonymous,EN,20,Male,SONA for course credit,,English,,Detractor,2,0,,No,,,No,,No,,built in speakers,Agree,Strongly Agree,Agree,BPA0019,47667
2024-12-09 21:11:12,2024-12-09 21:12:38,IP Address,216.165.95.188,100,86,True,2024-12-09 21:12:38,R_5QRflSPybDMrcZx,,,,,40.7359,-73.9904,anonymous,EN,20,Female,SONA for course credit,,Spanish,,Detractor,5,0,,No,,"The beats ",Yes,"note changes, low or high",No,,"headphones, over the ear",Agree,Disagree,Agree,BPA0018,46325
2024-12-09 21:19:40,2024-12-09 21:23:30,IP Address,74.71.36.235,100,229,True,2024-12-09 21:23:30,R_6zJ7qxZaPqLBzfB,,,,,40.7263,-73.9818,anonymous,EN,20,Female,SONA for course credit,,English,,Passive,7,4-5,11-15,No,,"I just tried to focus ",Yes,"if it sounded different, I marked it as different ",No,,in-ear headphones,Strongly Agree,Agree,Agree,BPA0017,47213
2024-12-09 21:22:08,2024-12-09 21:55:08,IP Address,24.193.90.124,100,1980,True,2024-12-09 21:55:09,R_7ryroKB7zX28x5n,,,,,40.7365,-74.0055,anonymous,EN,20,Male,SONA for course credit,,English,,Promoter,10,0,,No,,none,Yes,not a good study,No,,i am deaf,Strongly Agree,Strongly Agree,Agree,BPA0015,45794
2024-12-09 23:54:07,2024-12-09 23:55:49,IP Address,216.165.95.144,100,102,True,2024-12-09 23:55:50,R_3vufPenSdvpdvax,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,4,2-3,14,"Yes, but not so well",guitar,different notes,Yes,high or low changes,No,,headphones,Agree,Neither Agree nor Disagree,Agree,BPA0016,48198
2024-12-10 00:11:04,2024-12-10 00:11:46,IP Address,96.246.41.125,100,41,True,2024-12-10 00:11:46,R_3TgNtjZCJIrS6E9,,,,,40.7341,-73.7962,anonymous,EN,21,Male,SONA for course credit,,English,,Detractor,1,0,,No,,,No,,No,,,Strongly Agree,Neither Agree nor Disagree,Agree,BPA0021,48247
2024-12-10 00:36:55,2024-12-10 00:41:59,IP Address,47.230.191.114,100,303,True,2024-12-10 00:42:00,R_5oMJrahjoQ3F0Ir,,,,,40.7365,-74.0055,anonymous,EN,21,Female,SONA for course credit,,English,,Detractor,5,2-3,10-13,"Yes, I do alright",piano,memory,No,,No,,headphones,Strongly Agree,Strongly Disagree,Agree,BPA0020,47993
2024-12-10 01:00:37,2024-12-10 01:02:31,IP Address,148.75.53.200,100,113,True,2024-12-10 01:02:32,R_1z6wDEKsZ85wtY5,,,,,40.6877,-73.9267,anonymous,EN,22,Female,SONA for course credit,,English,,Detractor,6,0,middle school,No,,,No,,No,,"headphones, over the ear.",Strongly Agree,Agree,Agree,BPA0004,47734
2024-12-10 01:01:19,2024-12-10 01:02:34,IP Address,216.165.95.147,100,74,True,2024-12-10 01:02:35,R_5DIKz3aExLqkhse,,,,,40.7359,-73.9904,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,5,0,,No,,,No,,No,,in ear,Agree,Strongly Agree,Agree,BPA0024,47633
2024-12-10 01:31:17,2024-12-10 01:33:13,IP Address,216.165.95.184,100,116,True,2024-12-10 01:33:14,R_6EdkeeJ9vGwRlfI,,,,,40.7359,-73.9904,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,5,6-8,10-16,"Yes, I do alright",Alto sax,"off key notes, wrong patterns",Yes,often there would be one or two notes that were sharp in the options,No,,"headphones, sony gen 4",Strongly Agree,Agree,Agree,BPA0026,47759
2024-12-10 01:54:09,2024-12-10 01:59:20,IP Address,216.165.95.156,100,311,True,2024-12-10 01:59:20,R_6BnRbZxSMuMrXN6,,,,,40.7359,-73.9904,anonymous,EN,22,Male,SONA for course credit,,English,,Promoter,9,9+,started around 8 - around 14 years,"Yes, I am a professional",Piano,,Yes,"when melody are in the same tonal center with notes shuffled I tend to pick it less, but the melody had one accidental (with everything else the same) gets picked up much more as different.",Yes,"I realized it in the begining, but block 6 was when I started doing applying it",in-ear headphones,Agree,Disagree,Agree,BPA0027,47711
2024-12-10 02:55:39,2024-12-10 02:57:39,IP Address,216.165.95.188,100,120,True,2024-12-10 02:57:40,R_1460YQA1lzrUcR3,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,4,1,9,"Yes, but not so well","piano, violin (very poorly)","number of notes, tone, pattern recognition",No,,No,,over the ear headphones,Agree,Neither Agree nor Disagree,Agree,BPA0002,47877
2024-12-10 04:10:22,2024-12-10 04:12:19,IP Address,216.165.95.145,100,117,True,2024-12-10 04:12:20,R_1oosO7iTgS1AwGR,,,,,40.7359,-73.9904,anonymous,EN,20,Male,SONA for course credit,,Other (please specify below):,Vietnamese,Detractor,3,0,,No,,"Just general ""cadence"" similar to how I perceive people's tone of voice",No,,No,,Speakers of device,Agree,Strongly Agree,Agree,BPB0004,43693
