StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q16,Q17,Q14,Q18,Q3_NPS_GROUP,Q3,Q4,Q13,Q5,Q6,Q9,Q19,Q15,Q10,Q20,Q11,Q8_1,Q8_2,Q16,sub,sona
2024-12-05 09:44:12,2024-12-05 09:47:27,IP Address,216.165.95.139,100,194,True,2024-12-05 09:47:27,R_5AQf78W85x5NNYR,,,,,40.7359,-73.9904,anonymous,EN,21,Female,SONA for course credit,,English,,Detractor,2,2-3,8-10,"Yes, but not so well",Guitar and a very small amount of piano,"I tried to focus on whether the tune of the notes were negative or positive, if that makes sense. ",No,,No,,"Yes, in-ear airpods",Strongly Agree,Agree,Agree,ATONB0055,47517
2024-12-05 09:51:22,2024-12-05 09:54:50,IP Address,216.165.95.182,100,208,True,2024-12-05 09:54:51,R_1hMaTDj8jej3u0z,,,,,40.7359,-73.9904,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,6,0,,"Yes, I do alright",Piano,Tapping up or down when the notes where higher/lower.,No,,No,,"I listened with black ""Beats"" headphones.",Strongly Agree,Agree,Agree,ATONB0054,47816
2024-12-05 14:24:52,2024-12-05 14:28:20,IP Address,216.165.95.169,100,207,True,2024-12-05 14:28:20,R_1q7UalIuQ5XLZpp,,,,,40.7359,-73.9904,anonymous,EN,20,Female,SONA for course credit,,Other (please specify below):,Chinese,Detractor,5,6-8,4,"Yes, but not so well",piano,note,Yes,note changes,No,,earphone,Agree,Neither Agree nor Disagree,Agree,ATONB0048,47556
2024-12-06 15:12:57,2024-12-06 15:14:17,IP Address,68.173.54.39,100,79,True,2024-12-06 15:14:17,R_3q7CQBaIWUYCbT4,,,,,40.7149,-73.9893,anonymous,EN,21,Female,SONA for course credit,,Other (please specify below):,chinese,Detractor,3,1,6,"Yes, but not so well",Piano,catch important setence,Yes,,No,,air pods2,Neither Agree nor Disagree,Agree,Agree,ATONB0066,48196
2024-12-06 15:30:32,2024-12-06 15:33:32,IP Address,216.165.95.130,100,180,True,2024-12-06 15:33:33,R_1iEWrW7xzImUire,,,,,40.7359,-73.9904,anonymous,EN,20,Female,SONA for course credit,,English,,Passive,8,2-3,11-13,"Yes, but not so well","Cello, Piano, Violin","Keeping note of the scales to see if they fell short by certain notes ",Yes,"The melodies were mostly similar but sometimes a ""wrong"" note was played and I took note of that.",No,,over the ear,Strongly Agree,Strongly Disagree,Agree,ATONB0065,45166
2024-12-06 22:22:22,2024-12-06 22:24:01,IP Address,216.165.95.186,100,98,True,2024-12-06 22:24:01,R_5R7OAUIfmOnItOG,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Chinese,Passive,7,4-5,6,"Yes, but not so well",Piano,instinct,No,,No,,in-ear headphones,Strongly Agree,Agree,Agree,ATONB0068,47625
2024-12-07 03:46:32,2024-12-07 03:48:58,IP Address,216.165.95.142,100,146,True,2024-12-07 03:48:59,R_1X6uzPWBvbKLyAQ,,,,,40.7359,-73.9904,anonymous,EN,,Female,SONA for course credit,,Other (please specify below):,,Detractor,0,0,8-2,"Yes, but not so well",French horn,none,No,,No,,in-ear,Neither Agree nor Disagree,Agree,Agree,ATONB0069,47548
2024-12-08 14:35:33,2024-12-08 14:36:41,IP Address,216.165.95.175,100,68,True,2024-12-08 14:36:42,R_5jSLWjs8TukUETF,,,,,40.7359,-73.9904,anonymous,EN,22,Male,SONA for course credit,,Other (please specify below):,Russian,Detractor,5,2-3,13,No,,the ending of the melodies,No,,No,,"headphones, in ear",Strongly Agree,Strongly Agree,Agree,ATONB0074,47923
2024-12-08 15:26:24,2024-12-08 15:27:15,IP Address,72.227.171.152,100,50,True,2024-12-08 15:27:15,R_1rlnBVbpWHdHy8Q,,,,,40.7149,-73.9893,anonymous,EN,18,Female,SONA for course credit,,Other (please specify below):,chinese,Detractor,4,1,,"Yes, but not so well",piano,,Yes,,No,,,Strongly Agree,Strongly Agree,Agree,ATONB0075,48209
2024-12-08 15:32:37,2024-12-08 15:34:19,IP Address,216.165.95.139,100,102,True,2024-12-08 15:34:20,R_6NPNrSmZx8rWRcd,,,,,40.7359,-73.9904,anonymous,EN,21,Male,SONA for course credit,,Other (please specify below):,Chinese,Passive,7,6-8,7-15,"Yes, I am near professional",piano,feel,No,,No,,no,Agree,Agree,Agree,ATONB0076,47525
2024-12-08 15:46:59,2024-12-08 15:48:30,IP Address,216.165.95.159,100,90,True,2024-12-08 15:48:33,R_5HYtDA2VzEhlU7e,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,4,1,,No,,,No,,No,,,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,ATONB0073,47826
2024-12-08 16:04:17,2024-12-08 16:07:38,IP Address,207.96.78.184,100,200,True,2024-12-08 16:07:38,R_3zPiPkhRtepbQeT,,,,,40.7503,-74.0014,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,1,4-5,5-10,"Yes, but not so well",piano,"no real strategy, just intuition and keeping track of pitch changes",No,,No,,in ear earbuds,Strongly Agree,Agree,Agree,ATONB0078,47955
2024-12-08 16:19:03,2024-12-08 16:21:15,IP Address,216.165.95.162,100,131,True,2024-12-08 16:21:16,R_5ef6gbhIHQRrlPb,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,Passive,8,9+,8-17,"Yes, I do alright","flute, piano, piccolo, ukulele, voice",listening for intervals between notes,No,,No,,earbuds (apple airpods 2nd generation),Strongly Agree,Agree,Agree,ATONB0079,47801
2024-12-08 20:35:43,2024-12-08 20:36:51,IP Address,207.96.102.33,100,67,True,2024-12-08 20:36:51,R_7NEaUUA2n3ir61g,,,,,40.7589,-73.9913,anonymous,EN,20,Male,SONA for course credit,,Other (please specify below):,chinese,Detractor,2,0,,No,,,No,,No,,,Disagree,Strongly Agree,Agree,ATONB0084,48008
2024-12-08 20:54:38,2024-12-08 20:57:38,IP Address,47.230.209.99,100,179,True,2024-12-08 20:57:38,R_1NFwbqlgEj6WAmQ,,,,,40.7359,-73.9904,anonymous,EN,22,Female,SONA for course credit,,English,,Detractor,3,1,8-10ish,"Yes, but not so well",piano,"not method, just based on my immediate reaction",No,,No,,"in the ear, airpods ",Strongly Agree,Strongly Agree,Agree,ATONB0085,45105
2024-12-08 21:34:50,2024-12-08 21:37:39,IP Address,69.125.161.109,100,169,True,2024-12-08 21:37:40,R_7eQB9HP1QVJpe7n,,,,,40.6598,-73.6371,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,5,1,8,"Yes, but not so well","Violin, Guitar ","Pick up on note changes, whether high or low ",Yes,"I picked up on the note changes ",No,"n/a ",Over-the-ear headphones (Apple Airpods Pro Max),Agree,Disagree,Agree,ATONB0088,48047
2024-12-08 22:33:45,2024-12-08 22:35:15,IP Address,104.162.10.221,100,89,True,2024-12-08 22:35:15,R_1IbfdWnD1SgnobE,,,,,40.7149,-73.9893,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,6,4-5,5-9,"Yes, I do alright",Piano,Attentive hearing,Yes,note changes,No,,No,Strongly Agree,Agree,Agree,ATONB0082,47046
2024-12-08 22:48:58,2024-12-08 22:51:39,IP Address,72.227.168.72,100,160,True,2024-12-08 22:51:39,R_5EBsedfy6UcvhGZ,,,,,40.7429,-73.9392,anonymous,EN,20,Female,SONA for course credit,,Other (please specify below):,Chinese,Detractor,6,4-5,6-13,"Yes, I do alright",violin,,Yes,"i recognize the distinct pitches ",Yes,"I guess as the experiment progress I am more attune to the difference ","yes in ear ",Neither Agree nor Disagree,Strongly Agree,Agree,ATONB0089,47695
2024-12-08 22:57:55,2024-12-08 22:59:07,IP Address,71.105.247.13,100,71,True,2024-12-08 22:59:08,R_61mv0RvPk98oWDn,,,,,40.7429,-73.9392,anonymous,EN,23,Female,SONA for course credit,,Other (please specify below):,chinese,Detractor,3,1,8,"Yes, I do alright",piano,,No,,No,,headphones,Strongly Agree,Disagree,Agree,ATONB0087,48034
2024-12-09 01:07:31,2024-12-09 01:08:44,IP Address,216.165.95.150,100,72,True,2024-12-09 01:08:45,R_1lEmh5CEu13qNzW,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Korean,Detractor,6,6-8,8,"Yes, I am near professional",violin,rhythm,No,,No,,airpod,Agree,Agree,Agree,ATONB0077,48057
2024-12-09 11:25:58,2024-12-09 11:34:39,IP Address,216.165.95.157,100,520,True,2024-12-09 11:34:39,R_3xYvfEMrixVJySE,,,,,40.7359,-73.9904,anonymous,EN,19,Male,SONA for course credit,,English,,Passive,7,1,"During my early years, such as 7 and 13 years old.","Yes, but not so well","Drums, Bass, Guitar, Piano","Pitches ",No,,No,,"I use headphones, specifically airpods ",Strongly Agree,Strongly Agree,Agree,ATONB0093,47827
2024-12-09 18:32:58,2024-12-09 18:34:36,IP Address,216.165.95.190,100,97,True,2024-12-09 18:34:36,R_1wcwnHppqgNhNKq,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Mandarine Chinese,Detractor,1,0,,No,,"Detecting the changes in tones ",Yes,"Sometimes there is a insertion of notes or change in tones ",No,,"in-ear ear phone, with a wire, not over head ",Strongly Agree,Disagree,Agree,ATONB0103,47519
2024-12-09 18:52:23,2024-12-09 18:54:25,IP Address,216.165.95.175,100,121,True,2024-12-09 18:54:25,R_5T1BPSNninZ3imt,,,,,40.7359,-73.9904,anonymous,EN,18,Female,SONA for course credit,,English,,Passive,7,2-3,11-14,"Yes, I do alright",violin,the notes,Yes,The amount of notes,No,,I used headphones over the ear.,Agree,Strongly Agree,Agree,ATONB0071,48056
2024-12-09 19:04:28,2024-12-09 19:06:44,IP Address,47.230.217.40,100,136,True,2024-12-09 19:06:45,R_1MSfxaF0UlTUTvz,,,,,40.7428,-73.9712,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,3,4-5,7-12,"Yes, but not so well",piani and trumpet,i listened to the begiinning and end and whether the notes were higher or lower than the note before,No,,No,,In ear airpods,Agree,Strongly Agree,Agree,ATONB0102,47880
2024-12-09 20:15:00,2024-12-09 20:16:49,IP Address,216.165.95.134,100,109,True,2024-12-09 20:16:50,R_1OVmAWg61dS9rab,,,,,40.7359,-73.9904,anonymous,EN,20,Male,SONA for course credit,,English,,Detractor,5,1,10,"Yes, but not so well",piano,none,Yes,"The tone kept on changing ",No,,headphones,Neither Agree nor Disagree,Agree,Agree,ATONB0104,44941
2024-12-09 20:50:41,2024-12-09 20:52:16,IP Address,216.165.95.159,100,95,True,2024-12-09 20:52:17,R_5NyRDT4J7e6zPCt,,,,,40.7359,-73.9904,anonymous,EN,19,Female,SONA for course credit,,English,,,,4-5,6-13,No,,difference of pitch and tone,Yes,the pitch and tone of notes,No,,in ear (air pods),Strongly Agree,Neither Agree nor Disagree,Agree,ATONB0106,47559
2024-12-09 21:33:48,2024-12-09 21:35:52,IP Address,72.80.91.252,100,124,True,2024-12-09 21:35:53,R_3Okwl6jmP4IHNlf,,,,,40.8246,-73.815,anonymous,EN,19,Female,SONA for course credit,,English,,Passive,7,0,,"Yes, but not so well",Piano,Memory,No,,No,,"Yes, over the ear",Strongly Agree,Strongly Disagree,Agree,ATONB0108,46625
2024-12-09 22:59:09,2024-12-09 23:00:17,IP Address,96.246.41.125,100,67,True,2024-12-09 23:00:17,R_6ZWoVR4GBJYbA89,,,,,40.7341,-73.7962,anonymous,EN,21,Male,SONA for course credit,,English,,Detractor,2,0,,No,,,No,,Yes,I started picking up different notes,,Agree,Neither Agree nor Disagree,Agree,ATONB0109,48247
2024-12-09 23:07:48,2024-12-09 23:13:04,IP Address,216.165.95.134,100,315,True,2024-12-09 23:13:04,R_6JR4xQMPJMrugAp,,,,,40.7359,-73.9904,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,3,0,9-14,"Yes, I do alright",Trumpet,kept repeating the melodies in my head,Yes,I based my discriminations on pitch and it became increasingly easier when I noticed the melody ended in a cadence,No,,noise cancelling over the ear headphones (Sony XM5s) (noise cancelling on),Strongly Disagree,Neither Agree nor Disagree,Agree,ATONB0110,46888
2024-12-10 02:24:23,2024-12-10 02:26:16,IP Address,207.96.78.205,100,113,True,2024-12-10 02:26:17,R_6IoqlCOAlkOakal,,,,,40.7503,-74.0014,anonymous,EN,20,Male,SONA for course credit,,Other (please specify below):,Korean,Detractor,0,0,,No,,,Yes,"I heard the different sounds of melodies. ",No,,I used my airpods.,Strongly Agree,Strongly Agree,Agree,ATONB0114,48241
2024-12-10 03:58:37,2024-12-10 04:00:01,IP Address,108.35.217.54,100,84,True,2024-12-10 04:00:02,R_16fZgudFLjgfYpZ,,,,,40.718,-74.0733,anonymous,EN,24,Female,SONA for course credit,,English,,Detractor,6,2-3,14-17,"Yes, I do alright","flute, saxophone","how many ""off"" notes i heard ",Yes,"i heard discrepensies easier when i focused on them ",No,,yes,Strongly Agree,Strongly Disagree,Agree,ATONB0112,48232
2024-12-10 08:57:46,2024-12-10 08:58:56,IP Address,98.116.48.192,100,70,True,2024-12-10 08:58:57,R_1D0DcQjUffRhFMi,,,,,40.5978,-74.0001,anonymous,EN,22,Female,SONA for course credit,,English,,Detractor,0,0,,No,,"listening intensely ",No,,No,,headphones,Strongly Agree,Neither Agree nor Disagree,Agree,ATONB0118,47268
2024-12-10 12:09:13,2024-12-10 12:12:05,IP Address,216.165.95.134,100,171,True,2024-12-10 12:12:06,R_1dPRxRcm4QoxVHz,,,,,40.7359,-73.9904,anonymous,EN,21,Female,SONA for course credit,,Other (please specify below):,Chinese,Detractor,6,6-8,8-15,"Yes, I am near professional",Liuqin，piano，Guzheng，Ruan,melody falls rise or stable,No,,No,,in-ear headphones,Agree,Neither Agree nor Disagree,Agree,ATONB0119,46368
2024-12-10 14:39:59,2024-12-10 14:45:28,IP Address,216.165.95.140,100,328,True,2024-12-10 14:45:28,R_5LdmZYOg8fDS0oR,,,,,40.7359,-73.9904,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,6,6-8,10-16,"Yes, I do alright",Alto Saxophone,"Listening for any sharps and flats, or any very high or very low notes that weren't in the original melody.",Yes,Often the melodies were repeated for 1 & 2 with the difference being 1 note was higher than the rest.,No,,"Headphones, sony 4th gen",Strongly Agree,Strongly Agree,Agree,ATONB0120,47759
2024-12-10 17:37:35,2024-12-10 17:39:20,IP Address,47.230.213.132,100,104,True,2024-12-10 17:39:20,R_1hy9rB6bs1EMc2r,,,,,40.7597,-73.981,anonymous,EN,22,Female,SONA for course credit,,English,,Detractor,3,2-3,15,No,,,No,,No,,,Strongly Agree,Neither Agree nor Disagree,Agree,ATONB0027,46701
2024-12-04 16:35:52,2024-12-04 16:38:57,IP Address,216.165.95.189,90,185,False,2024-12-11 16:38:58,R_5NSUbrO3UrzjWRr,,,,,,,anonymous,EN,20,Female,SONA for course credit,,Spanish,,Detractor,3,0,,No,,I tapped my laptop every time there would be a high note,No,,Yes,When there would be lower notes i tapped my laptop every time it got lower.,I used earphones (in-ear),Strongly Agree,Neither Agree nor Disagree,,ATONB0006,47965
