StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q16,Q17,Q14,Q18,Q3_NPS_GROUP,Q3,Q4,Q13,Q22,Q23,Q5,Q6,Q9,Q24,Q25,Q11,Q8_1,Q8_2,Q16,sub,sona
2020-11-22 09:02:32,2020-11-22 09:06:13,IP Address,216.165.99.37,100,221,True,2020-11-22 09:06:14,R_27D9t75Pq5gHkEu,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Chinese,Passive,7,6-8,4-12,2-3,No,"Yes, I do alright",violin,,,,in-ear (earphones),Strongly Agree,Neither Agree nor Disagree,Agree,SSSQ0067,38403
2020-11-22 10:02:57,2020-11-22 10:05:37,IP Address,79.184.216.243,100,159,True,2020-11-22 10:05:38,R_1YNvRZMr4vi86k1,,,,,52.248992919921875,21.001495361328125,anonymous,EN,21,Male,SONA for course credit,,Other (please specify below):,Polish,Passive,7,1,12-13,1,No,"Yes, but not so well",Guitar,"Recognizing smaller samples ",,Pitch,in-ear apple earphones,Strongly Agree,Strongly Agree,Agree,SSSQ0068,40103
2020-11-22 14:24:17,2020-11-22 14:28:03,IP Address,206.189.95.65,100,225,True,2020-11-22 14:28:03,R_6gjof4pcoM73Q1b,,,,,1.313995361328125,103.68389892578125,anonymous,EN,20,Male,SONA for course credit,,Other (please specify below):,Chinese,Passive,7,4-5,9-14,1,No,"Yes, I do alright","Piano, Recorder",none,previous melodies that I have heard,The pitch level of the notes,Over-the-ear headphones,Strongly Agree,Neither Agree nor Disagree,Agree,SSSQ0070,40267
2020-11-22 14:44:51,2020-11-22 14:46:58,IP Address,68.173.3.234,100,126,True,2020-11-22 14:46:58,R_1f3q4qdXEUzc088,,,,,40.730804443359375,-73.99749755859375,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,5,6-8,7-13,2-3,Yes,"Yes, but not so well",piano,"if they sounded nice to me ",my musical training,if the amplitude of the note was greater than others,"headphones, in-ear",Strongly Agree,Neither Agree nor Disagree,Agree,SSSQ0071,39856
2020-11-22 14:59:48,2020-11-22 15:01:17,IP Address,67.245.19.186,100,88,True,2020-11-22 15:01:17,R_4JdVnOjmRZzof4J,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,21,Male,SONA for course credit,,English,,Detractor,3,2-3,9-13,0,No,"Yes, but not so well","Clarinet, Bass",If they sounded good to my ear,Just basic instinct,If they stood out to me or felt sharper,Over ear headphones,Agree,Strongly Agree,Agree,SSSQ0069,39563
2020-11-22 17:45:05,2020-11-22 17:47:07,IP Address,68.43.0.116,100,122,True,2020-11-22 17:47:07,R_2BbquWx6rAhfpAO,,,,,42.3769073486328125,-82.91519927978515625,anonymous,EN,20,Female,SONA for course credit,,English,,Promoter,9,9+,5-20,6+,No,"Yes, I am near professional",violin,no strategy,hearing it in my head (ear training),note emphasis and accents and melodic contour,speakers,Strongly Agree,Neither Agree nor Disagree,Agree,SSSQ0077,39780
2020-11-22 17:46:31,2020-11-22 17:48:58,IP Address,71.226.224.59,100,146,True,2020-11-22 17:48:58,R_3KTxkUPUk9w5bQC,,,,,40.369903564453125,-74.63809967041015625,anonymous,EN,21,Female,SONA for course credit,,English,,Detractor,6,4-5,9-14,0,No,"Yes, but not so well",Cello,The changes in tone and the overall flow,If there were any familiar sounds present,Paid attention to greater change in sound and tone,In ear headphone,Strongly Agree,Strongly Disagree,Agree,SSSQ0076,39492
2020-11-22 18:42:30,2020-11-22 18:44:17,IP Address,216.165.95.139,100,106,True,2020-11-22 18:44:18,R_ebA2ODIhbfz05nX,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Female,SONA for course credit,,English,,Detractor,1,0,,0,No,No,,,,,in ear headphones,Strongly Agree,Disagree,Agree,SSSQ0083,39865
2020-11-22 19:06:46,2020-11-22 19:08:24,IP Address,216.165.95.150,100,97,True,2020-11-22 19:08:25,R_PRGzGJtPLfCDVx7,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,1,0,,0,Not sure,No,,If it was soothing or went together,,If a certain note sounded emphasized,headphone(airpods),Agree,Strongly Agree,Agree,SSSQ0082,39938
2020-11-22 20:15:18,2020-11-22 20:17:22,IP Address,47.36.48.124,100,123,True,2020-11-22 20:17:22,R_2SvRI4sSCPvqnz8,,,,,34.113800048828125,-83.9990997314453125,anonymous,EN,21,Female,SONA for course credit,,English,,Passive,7,6-8,8-18,2-3,No,No,,,thought of the scale in my head,,headphones,Agree,Neither Agree nor Disagree,Agree,SSSQ0084,39943
2020-11-22 20:58:03,2020-11-22 20:58:44,IP Address,100.37.243.218,100,41,True,2020-11-22 20:58:45,R_3ndu2wvI7XZEWw2,,,,,40.9163055419921875,-73.78980255126953125,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,0,2-3,10-13,0,No,No,,,,,,Strongly Agree,Strongly Agree,Agree,SSSQ0089,37774
2020-11-22 21:47:15,2020-11-22 21:48:50,IP Address,68.129.230.42,100,94,True,2020-11-22 21:48:50,R_3e3mOGYLkRjkaQV,,,,,40.7252044677734375,-73.944000244140625,anonymous,EN,20,Female,SONA for course credit,,Other (please specify below):,chinese,Detractor,2,1,6,0,No,"Yes, but not so well","piano, guitar",personal feeling,,,no,Strongly Agree,Agree,Agree,SSSQ0091,38343
2020-11-22 21:57:01,2020-11-22 22:00:30,IP Address,24.0.251.12,100,209,True,2020-11-22 22:00:31,R_2y1Nm23GZAwwfVP,,,,,40.31719970703125,-74.43039703369140625,anonymous,EN,18,Male,SONA for course credit,,English,,Detractor,4,4-5,"7-9, 13-14",0,No,"Yes, but not so well",trombone,none,instinct,if they stuck out to me,"in-ear earphones, Apple Airpod Pros",Strongly Agree,Agree,Agree,SSSQ0090,39803
2020-11-22 22:13:26,2020-11-22 22:17:02,IP Address,47.16.187.24,100,216,True,2020-11-22 22:17:03,R_3hFukxgEJ4AS9vf,,,,,40.7855987548828125,-73.19300079345703125,anonymous,EN,19,Male,SONA for course credit,,Other (please specify below):,French,Detractor,3,0,,0,No,No,,how logical and pretty the notes sounded together,a lot of the melodies had some very off notes to me,notes that stood out from the rest in terms of octave or pitch,in ear,Strongly Agree,Neither Agree nor Disagree,Agree,SSSQ0092,40259
2020-11-22 20:42:50,2020-11-22 22:42:13,IP Address,66.108.79.32,100,7163,True,2020-11-22 22:42:13,R_3R4wPVln8jJU6Kl,,,,,40.7259979248046875,-73.84799957275390625,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,2,1,19,0,Not sure,No,"violin ","I tried to listen to the clips as best as I could and thinking about ",n/a,n/a,in ear headphones,Neither Agree nor Disagree,Agree,Agree,SSSQ0088,39895
2020-11-22 23:23:00,2020-11-22 23:26:27,IP Address,71.60.156.136,100,206,True,2020-11-22 23:26:27,R_3F399J7libF2oIU,,,,,40.44219970703125,-79.99269866943359375,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,5,1,10,0,Not sure,No,,comparing some tones to others,gut feeling,if some were higher than the one directly before,"in ear, apple airpods",Strongly Agree,Agree,Agree,SSSQ0072,39795
2020-11-23 00:13:42,2020-11-23 00:16:26,IP Address,69.118.121.223,100,163,True,2020-11-23 00:16:26,R_1dpnYjuCMiSHZUB,,,,,41.0847015380859375,-73.77349853515625,anonymous,EN,19,Male,SONA for course credit,,English,,Detractor,3,1,14,1,No,No,None,"Instinct ","Memories of melodies I have previously heard ",Drastic changes in pitch stood out as important.,"In ear headphones ",Agree,Neither Agree nor Disagree,Agree,SSSQ0094,40159
2020-11-23 00:17:17,2020-11-23 00:20:33,IP Address,216.165.95.164,100,196,True,2020-11-23 00:20:33,R_235ZOmbLCbIsYZX,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Female,SONA for course credit,,Spanish,,Passive,8,4-5,12-16,2-3,Not sure,"Yes, I do alright","piano, violin",identify very low and very high frequencies,if certain melodies reminded me of a song,higher or lower sounds with abrupt changes,in-ear headphones,Strongly Agree,Neither Agree nor Disagree,Agree,SSSQ0095,40116
2020-11-23 02:00:33,2020-11-23 02:01:38,IP Address,68.132.236.74,100,65,True,2020-11-23 02:01:38,R_susyl0LJfuH3Uit,,,,,40.71490478515625,-73.9893035888671875,anonymous,EN,18,Male,SONA for course credit,,English,,Detractor,0,0,,0,Not sure,No,,,,,over ear,Strongly Agree,Strongly Agree,Agree,SSSQ0101,40084
2020-11-23 03:16:30,2020-11-23 03:20:29,IP Address,50.91.192.242,100,239,True,2020-11-23 03:20:29,R_1NmQrbdf45B8aVv,,,,,35.77679443359375,-119.24140167236328125,anonymous,EN,21,Female,SONA for course credit,,English,,Passive,7,2-3,16-17,1,No,"Yes, but not so well","Guitar, voice",How discordant the notes sounded,My not-super-informed judgement of notes and pitch,If a melody had more notes that were in the same key,yes; wireless Bluetooth headphones (TaoTronics TT-BH07),Agree,Strongly Agree,Agree,SSSQ0103,36003
2020-11-23 03:41:35,2020-11-23 03:44:47,IP Address,68.96.78.193,100,192,True,2020-11-23 03:44:48,R_benNagP5hBt6Y37,,,,,33.660797119140625,-117.5919952392578125,anonymous,EN,19,Male,SONA for course credit,,Other (please specify below):,Chinese,Promoter,9,6-8,9-17,2-3,Not sure,"Yes, I do alright",Drum,Do they sound right,Memory,repetition and pitch,in-ear,Agree,Disagree,Agree,SSSQ0102,39864
2020-11-23 03:58:22,2020-11-23 04:01:04,IP Address,216.165.95.156,100,161,True,2020-11-23 04:01:04,R_22ogqvD10Ue8oJr,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,English,,Promoter,10,4-5,13-19,2-3,No,"Yes, I do alright",Piano,Scales and Intervals,If the notes sounded like they belonged to the same scale or made up diatonic triads,Whether the notes were repeating or placed after certain notes,"Ear buds, although I do own 2 pairs of studio monitors :)",Strongly Agree,Strongly Disagree,Agree,SSSQ0104,40107
2020-11-23 04:41:30,2020-11-23 04:43:10,IP Address,216.165.99.33,100,100,True,2020-11-23 04:43:10,R_3HXmFDCHquPvjbI,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,chinese,Passive,7,2-3,10-12,0,Not sure,"Yes, but not so well",guitar,,,,in ear,Agree,Neither Agree nor Disagree,Agree,SSSQ0106,40271
2020-11-23 05:01:50,2020-11-23 05:04:10,IP Address,116.41.92.189,100,140,True,2020-11-23 05:04:10,R_3KVkLtWUNzzJBnL,,,,,37.5984954833984375,126.978302001953125,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Korean,Passive,7,2-3,8-10,1,Not sure,"Yes, I do alright",piano,,,,airpods,Strongly Agree,Disagree,Agree,SSSQ0105,39875
2020-11-23 09:12:32,2020-11-23 09:18:37,IP Address,58.142.212.148,100,365,True,2020-11-23 09:18:37,R_2dXZFi2fnnwizdw,,,,,37.602996826171875,127.011505126953125,anonymous,EN,24,Male,SONA for course credit,,Other (please specify below):,Korean,Detractor,4,2-3,during preschool and early elementary school,0,No,"Yes, but not so well",Piano,I think I looked for the notes that sounded out of tune,to compare with familiar melody lines,,in-ear (Airpods),Strongly Agree,Disagree,Agree,SSSQ0107,40178
2020-11-23 11:49:57,2020-11-23 11:53:39,IP Address,68.228.170.31,100,221,True,2020-11-23 11:53:39,R_11Y4mEDSJyHDJ5E,,,,,35.335205078125,-97.4788970947265625,anonymous,EN,18,Female,SONA for course credit,,English,,Detractor,2,1,12,0,No,No,,whether the notes were similar. Melodys with notes that were really different were more often marked as not melodic I think,I think I found myself finding things that alternate notes more familiar.,"Either the melody had a lot of one note making it important, or there were standout notes I heard making it important. So I guess outlier notes and common notes",I used 2nd generation airpods,Agree,Neither Agree nor Disagree,Agree,SSSQ0112,40269
2020-11-23 11:50:41,2020-11-23 11:53:42,IP Address,72.83.254.126,100,180,True,2020-11-23 11:53:42,R_Bzv7HbGKys7aE2R,,,,,39.0850982666015625,-77.05899810791015625,anonymous,EN,20,Male,SONA for course credit,,English,,Detractor,5,4-5,8-13,1,No,"Yes, I do alright",piano,"repetition ",if there was a few notes that reminded me of something I've heard before,"repetition ","bose noise cancelling headphones ",Agree,Disagree,Agree,SSSQ0111,39963
2020-11-23 12:06:34,2020-11-23 12:10:01,IP Address,216.10.217.25,100,206,True,2020-11-23 12:10:01,R_3Es9neBMjyGytjx,,,,,17.9962005615234375,-76.80190277099609375,anonymous,EN,19,Female,SONA for course credit,,English,,Passive,7,1,14,2-3,Not sure,"Yes, I do alright",,,Trying to remember key notes,,Speakers,Neither Agree nor Disagree,Agree,Agree,SSSQ0108,39892
2020-11-23 12:10:34,2020-11-23 12:12:25,IP Address,98.115.134.8,100,111,True,2020-11-23 12:12:26,R_2X7FWEgk1GBQrt4,,,,,40.2104034423828125,-74.82779693603515625,anonymous,EN,21,Male,SONA for course credit,,English,,Detractor,2,0,,0,No,No,,"Just listened, no strategy",If they sounded familiar or not,How it sounded,Over-the-ear speakers,Strongly Agree,Strongly Disagree,Agree,SSSQ0114,39586
2020-11-23 13:09:57,2020-11-23 13:11:08,IP Address,216.165.95.155,100,71,True,2020-11-23 13:11:09,R_1Ngh4pNqV4vfTnt,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,18,Female,SONA for course credit,,English,,Passive,8,9+,7-18,0,Yes,"Yes, I do alright",violin,n/a,n/a,n/a,in-ear headphones,Strongly Agree,Disagree,Agree,SSSQ0116,39732
2020-11-23 14:23:20,2020-11-23 14:26:26,IP Address,216.165.95.172,100,185,True,2020-11-23 14:26:27,R_2QSBq3wane1uKqb,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,20,Male,SONA for course credit,,English,,Passive,8,9+,3-17,6+,No,"Yes, I do alright","piano, violin, guitar, singing","If the audio clips were generally in the same key, then I found them more melodic",If they sounded like a song or part of a song that I am familiar with,If i had repeats of the same note multiple times in the clip,in-ear earpohnes,Strongly Agree,Agree,Agree,SSSQ0118,39592
2020-11-23 14:37:43,2020-11-23 14:39:39,IP Address,66.65.173.175,100,115,True,2020-11-23 14:39:39,R_3nT6X746hcQsUxw,,,,,40.7126007080078125,-74.00659942626953125,anonymous,EN,20,Male,SONA for course credit,,English,,Detractor,4,0,,0,No,No,,I tried my best to pay attention to sudden changes in pitch,my gut,,headphones,Agree,Neither Agree nor Disagree,Agree,SSSQ0120,40111
2020-11-23 14:50:15,2020-11-23 14:52:39,IP Address,72.79.20.12,100,143,True,2020-11-23 14:52:39,R_3DdS5JQzDW00oT9,,,,,40.8184967041015625,-74.15889739990234375,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,6,0,,0,Not sure,No,,,,pitch higher or lower,"in ear, airpods",Agree,Strongly Disagree,Agree,SSSQ0122,40302
2020-11-23 15:22:38,2020-11-23 15:24:04,IP Address,173.56.95.175,100,85,True,2020-11-23 15:24:04,R_2UiuW9SLkXzQZ1I,,,,,40.7599945068359375,-73.53179931640625,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,4,1,13,0,Not sure,No,n/a,the tune,how high or low the note went,stronger tone to the key,headphones in-ear,Agree,Neither Agree nor Disagree,Agree,SSSQ0113,36210
2020-11-23 15:21:36,2020-11-23 15:26:01,IP Address,216.165.95.165,100,264,True,2020-11-23 15:26:01,R_DUxUtqSt1brez9n,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,alternate between English Telugu French,Detractor,6,9+,7-18,2-3,No,"Yes, I do alright","Piano, Clarinet, Saxophone","how dissonant the notes were, breaks, any melodic patters",sounded like pieces from the well tempered clavier (bach),"try to hear accent notes, but some high/low notes naturally sound louder to me",airpods 1st edition,Strongly Agree,Strongly Agree,Agree,SSSQ0124,37873
2020-11-23 17:52:20,2020-11-23 17:54:06,IP Address,195.206.183.226,100,106,True,2020-11-23 17:54:06,R_2tvsMVxNQPYMhIB,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,21,Male,SONA for course credit,,English,,Detractor,2,2-3,7-10,0,No,"Yes, but not so well",drums,none,happiness,patterns,airpods,Strongly Agree,Agree,Agree,SSSQ0110,40306
2020-11-23 18:19:48,2020-11-23 18:22:09,IP Address,67.254.186.33,100,140,True,2020-11-23 18:22:09,R_2pQ6rkuDF60AzPT,,,,,40.7263031005859375,-73.9817962646484375,anonymous,EN,21,Female,SONA for course credit,,English,,Detractor,0,0,,0,No,No,,if they sounded nice,if I felt like I had heard them before,If I though I heard one note a lot or it felt like a note was louder,air-pods,Strongly Agree,Neither Agree nor Disagree,Agree,SSSQ0136,40045
2020-11-23 18:22:07,2020-11-23 18:25:51,IP Address,100.33.94.12,100,223,True,2020-11-23 18:25:52,R_2PzixPuZU0pe4cH,,,,,40.7310028076171875,-73.67420196533203125,anonymous,EN,20,Female,SONA for course credit,,English,,Passive,7,2-3,12-14,0,No,"Yes, I do alright","Drums, piano, guitar, clarinet",I listened to the notes relatively to each other to see if there is a melodic relationship between them,"If some notes triggered a memory of a certain song, I agreed that it was familiar","If some notes were radically different than the surrounding notes enough to make a certain effect, I said it was more important","laptop speaker, macbook pro 2017",Agree,Agree,Agree,SSSQ0134,40016
2020-11-23 19:35:58,2020-11-23 19:38:38,IP Address,74.64.245.133,100,160,True,2020-11-23 19:38:38,R_VIpwIVqxd9BYMHT,,,,,40.71490478515625,-73.9893035888671875,anonymous,EN,19,Female,SONA for course credit,,English,,Promoter,9,9+,7-18,4-5,No,"Yes, I am near professional",piano,"Whether they ended in perfect cadence, how major/minor they sounded overall, the intervals that were used between the notes",The repetition of certain intervals and perfect endings,Intervals between the notes,Wire in-ear earbuds (Sony),Strongly Agree,Agree,Agree,SSSQ0139,39972
2020-11-23 19:48:31,2020-11-23 19:52:47,IP Address,172.97.13.145,100,255,True,2020-11-23 19:52:47,R_2BlBhDh6RGCB82F,,,,,43.75469970703125,-79.37640380859375,anonymous,EN,19,Male,SONA for course credit,,Other (please specify below):,Mandarin Chinese,Passive,7,9+,9 to 18,2-3,No,"Yes, I do alright","Flute, Piccolo, French Horn, Piano",By repetition of a sequence of notes,"intuitive feeling if I feel familiar ","# of occurances",Laptop speakers made by HARMAN,Agree,Disagree,Agree,SSSQ0123,40298
2020-11-23 19:59:04,2020-11-23 20:00:54,IP Address,99.121.64.74,100,110,True,2020-11-23 20:00:55,R_3prqGDKPjXSbHUI,,,,,29.542205810546875,-95.321197509765625,anonymous,EN,20,Female,SONA for course credit,,English,,Detractor,5,4-5,7-12,0,No,No,,,,,in-ear apple earbuds,Strongly Agree,Strongly Disagree,Agree,SSSQ0138,40305
2020-11-23 20:26:29,2020-11-23 20:47:23,IP Address,71.183.254.34,100,1254,True,2020-11-23 20:47:24,R_24BfeBTz0dtEGcm,,,,,40.6116943359375,-74.0850982666015625,anonymous,EN,18,Female,SONA for course credit,,English,,Detractor,5,4-5,12-17,2-3,No,"Yes, I do alright","Piano, Violin",Just based on feel; I had no strategy,If it reminded me of any song or piece,If I was able to recall certain notes over other notes in the melody,"Over-the-ear headphones, Bose QuietComfort 35",Agree,Disagree,Agree,SSSQ0117,39994
2020-11-23 21:57:07,2020-11-23 21:58:39,IP Address,216.165.95.186,100,91,True,2020-11-23 21:58:39,R_1jiVtdBnU2eHxua,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,19,Male,SONA for course credit,,English,,Passive,7,2-3,11,1,No,No,,If it I liked it.,If it struck me as familiar.,Which notes appeared to be emphasized.,In ear headphones. Airpods.,Agree,Agree,Agree,SSSQ0142,40203
2020-11-24 01:42:37,2020-11-24 01:45:30,IP Address,98.14.151.65,100,172,True,2020-11-24 01:45:30,R_3JDBanOQGVMQYoy,,,,,40.7364044189453125,-73.86949920654296875,anonymous,EN,19,Female,SONA for course credit,,Other (please specify below):,Chinese,Detractor,0,0,,0,Not sure,No,None,If it sounds more like it could be in music rather than a ringtone,If it sounded like what I've heard before,If there was alternation between notes,in-ear earphones,Agree,Neither Agree nor Disagree,Agree,SSSQ0143,40308
2020-11-24 09:52:25,2020-11-24 09:55:35,IP Address,211.106.137.57,100,190,True,2020-11-24 09:55:36,R_1NwiiqjPMPEjf8b,,,,,37.5984954833984375,126.978302001953125,anonymous,EN,21,Female,SONA for course credit,,Other (please specify below):,Korean,Passive,8,4-5,5-9,0,Not sure,"Yes, I do alright","Ukulele, gayakeum",guessing,the experience that i've ever heard something similar,if it is repeated or noticeably rare in the set,over-the-ear,Strongly Agree,Strongly Agree,Agree,SSSQ0152,39525
2020-11-24 18:39:14,2020-11-24 18:43:32,IP Address,67.83.159.231,100,258,True,2020-11-24 18:43:35,R_1LTJXlLogTMN06H,,,,,41.148193359375,-73.93939971923828125,anonymous,EN,19,Female,SONA for course credit,,English,,Detractor,3,0,,0,No,No,,I was a ballet dancer so I have listened to a lot of classical music growing up. I tried to judge the melodies based on music I have previously listened to.,If they sounded similar to a song I already knew.,If there was a dramatic note change from high to low or low to high.,in-ear apple airpods generation 1,Agree,Agree,Agree,SSSQ0156,39821
